Date,High,Low,Open,Close,Volume,Adj Close
2007-06-07,152.5,149.05999755859375,151.55999755859375,149.10000610351562,232414600.0,115.41596221923828
2007-06-08,151.19000244140625,149.08999633789062,149.5800018310547,151.0399932861328,175886000.0,116.917724609375
2007-06-11,151.9499969482422,150.6999969482422,150.92999267578125,151.3000030517578,102015600.0,117.11898040771484
2007-06-12,151.5399932861328,149.5500030517578,150.6699981689453,149.64999389648438,233898000.0,115.84170532226562
2007-06-13,152.07000732421875,149.72000122070312,150.5,151.88999938964844,193208200.0,117.57569885253906
2007-06-14,153.1199951171875,152.02999877929688,152.05999755859375,152.86000061035156,146396500.0,118.32650756835938
2007-06-15,153.66000366210938,152.92999267578125,153.13999938964844,153.07000732421875,154030800.0,118.99981689453124
2007-06-18,153.38999938964844,152.66000366210938,153.3800048828125,152.88999938964844,88537500.0,118.85990142822266
2007-06-19,153.3800048828125,152.36000061035156,152.5500030517578,153.27000427246094,110851700.0,119.15528869628906
2007-06-20,153.5800018310547,150.9600067138672,153.5800018310547,151.13999938964844,177119700.0,117.4993667602539
2007-06-21,152.11000061035156,150.25,151.0800018310547,151.97999572753906,205262000.0,118.15237426757812
2007-06-22,151.77000427246094,149.85000610351562,151.52000427246094,150.5500030517578,204964700.0,117.04067993164062
2007-06-25,151.25,149.02000427246094,150.24000549316406,149.8300018310547,232014400.0,116.48092651367188
2007-06-26,150.4600067138672,148.27999877929688,150.2100067138672,148.2899932861328,198445700.0,115.28369903564452
2007-06-27,150.57000732421875,148.05999755859375,148.1300048828125,150.39999389648438,213638000.0,116.92404174804688
2007-06-28,151.41000366210938,149.6699981689453,150.3800048828125,150.3800048828125,157705000.0,116.90853881835938
2007-06-29,151.64999389648438,149.14999389648438,150.89999389648438,150.42999267578125,199701800.0,116.94738006591795
2007-07-02,151.9199981689453,150.77000427246094,150.8699951171875,151.7899932861328,103357000.0,118.00469207763672
2007-07-03,152.5,151.99000549316406,152.17999267578125,152.33999633789062,54048400.0,118.43228912353516
2007-07-05,152.55999755859375,151.6300048828125,152.39999389648438,152.17999267578125,89279000.0,118.30784606933594
2007-07-06,153.1699981689453,151.92999267578125,152.3800048828125,152.97999572753906,81109000.0,118.92980194091795
2007-07-09,153.36000061035156,152.6199951171875,153.16000366210938,153.10000610351562,72348100.0,119.02312469482422
2007-07-10,152.61000061035156,150.77000427246094,152.2899932861328,150.9199981689453,180362600.0,117.32831573486328
2007-07-11,152.0500030517578,150.52000427246094,150.75,151.99000549316406,175607600.0,118.1601791381836
2007-07-12,154.75,152.33999633789062,152.3699951171875,154.38999938964844,133882500.0,120.02597045898438
2007-07-13,155.4600067138672,154.38999938964844,154.57000732421875,154.85000610351562,111794300.0,120.3835678100586
2007-07-16,155.52999877929688,154.5800018310547,154.99000549316406,154.8300018310547,98378700.0,120.3680648803711
2007-07-17,155.47999572753906,154.67999267578125,154.92999267578125,154.75,126201300.0,120.30584716796876
2007-07-18,154.8000030517578,153.3000030517578,154.22999572753906,154.47000122070312,237887400.0,120.08818817138672
2007-07-19,155.52999877929688,154.75,155.1999969482422,155.07000732421875,145212700.0,120.55463409423828
2007-07-20,154.99000549316406,152.8300018310547,154.88999938964844,153.5,245502500.0,119.33407592773438
2007-07-23,154.72000122070312,153.3000030517578,154.17999267578125,153.97000122070312,121183900.0,119.69943237304688
2007-07-24,154.27999877929688,150.75999450683594,153.1199951171875,151.3000030517578,256732400.0,117.62371063232422
2007-07-25,152.38999938964844,150.25,152.02000427246094,151.61000061035156,265214500.0,117.86475372314452
2007-07-26,150.8000030517578,146.38999938964844,150.19000244140625,148.02000427246094,467592500.0,115.07379913330078
2007-07-27,148.8699951171875,145.0500030517578,148.2100067138672,145.11000061035156,422987600.0,112.81150817871094
2007-07-30,147.80999755859375,145.2899932861328,145.92999267578125,147.3800048828125,283017500.0,114.57626342773438
2007-07-31,149.4600067138672,145.0399932861328,148.3300018310547,145.72000122070312,316976700.0,113.28575897216795
2007-08-01,147.00999450683594,143.9499969482422,145.17999267578125,146.42999267578125,467670000.0,113.83770751953124
2007-08-02,147.75999450683594,145.25999450683594,146.75999450683594,147.60000610351562,294758400.0,114.74724578857422
2007-08-03,147.5800018310547,143.1999969482422,147.27999877929688,143.8000030517578,359398200.0,111.79307556152344
2007-08-06,146.8300018310547,142.52999877929688,144.2100067138672,146.2100067138672,324980000.0,113.66667938232422
2007-08-07,149.0,145.22999572753906,145.94000244140625,147.77000427246094,232568700.0,114.8794403076172
2007-08-08,150.58999633789062,147.33999633789062,148.41000366210938,149.8300018310547,274930600.0,116.48092651367188
2007-08-09,148.9499969482422,145.2899932861328,147.42999267578125,145.38999938964844,357622100.0,113.0291976928711
2007-08-10,146.5,143.1199951171875,144.38999938964844,144.7100067138672,411018400.0,112.50054931640624
2007-08-13,146.88999938964844,145.02000427246094,146.5,145.22999572753906,181917200.0,112.90480041503906
2007-08-14,146.05999755859375,142.72000122070312,145.6999969482422,143.00999450683594,264134500.0,111.17891693115234
2007-08-15,144.4600067138672,140.6199951171875,142.72000122070312,141.0399932861328,323834000.0,109.64742279052734
2007-08-16,142.94000244140625,137.0,139.78999328613278,142.10000610351562,546743700.0,110.47147369384766
2007-08-17,145.80999755859375,141.38999938964844,145.5,144.7100067138672,388218100.0,112.50054931640624
2007-08-20,145.47000122070312,143.2899932861328,145.1699981689453,144.63999938964844,187320400.0,112.44609832763672
2007-08-21,145.97000122070312,144.13999938964844,144.60000610351562,144.92999267578125,157066400.0,112.67156982421876
2007-08-22,146.8000030517578,145.3300018310547,146.00999450683594,146.64999389648438,173156700.0,114.00872039794922
2007-08-23,147.64999389648438,145.61000061035156,147.33999633789062,146.52000427246094,203915300.0,113.90770721435548
2007-08-24,148.3300018310547,146.27999877929688,146.47999572753906,148.3300018310547,128901900.0,115.3148193359375
2007-08-27,148.3300018310547,146.72999572753906,147.85000610351562,146.9499969482422,113024300.0,114.24197387695312
2007-08-28,146.25,143.4600067138672,146.16000366210938,143.72000122070312,219790700.0,111.73088836669922
2007-08-29,146.74000549316406,143.9600067138672,144.3699951171875,146.5399932861328,207654200.0,113.92320251464844
2007-08-30,147.19000244140625,145.30999755859375,145.4499969482422,146.14999389648438,191817300.0,113.62004089355469
2007-08-31,148.5,146.8300018310547,147.64999389648438,147.58999633789062,185477500.0,114.73950958251952
2007-09-04,149.97999572753906,147.39999389648438,147.4499969482422,149.0800018310547,120062000.0,115.8979263305664
2007-09-05,148.36000061035156,147.0,148.1999969482422,147.7899932861328,166261800.0,114.89498901367188
2007-09-06,148.61000061035156,147.1199951171875,147.9499969482422,148.1300048828125,127878400.0,115.15934753417969
2007-09-07,146.88999938964844,145.25999450683594,146.47999572753906,146.07000732421875,235447600.0,113.55783081054688
2007-09-10,146.72000122070312,144.3300018310547,146.52000427246094,145.7899932861328,192305900.0,113.34017944335938
2007-09-11,147.6999969482422,146.1300048828125,146.24000549316406,147.49000549316406,162081900.0,114.66179656982422
2007-09-12,148.44000244140625,146.97999572753906,147.2899932861328,147.8699951171875,149554600.0,114.95723724365234
2007-09-13,149.4499969482422,148.1999969482422,148.5500030517578,148.91000366210938,154079000.0,115.76573944091795
2007-09-14,149.08999633789062,147.74000549316406,147.9600067138672,148.89999389648438,121911000.0,115.75789642333984
2007-09-17,148.64999389648438,147.6300048828125,148.30999755859375,148.10000610351562,109870800.0,115.1360092163086
2007-09-18,152.5,148.1300048828125,148.8300018310547,152.4600067138672,263759500.0,118.52556610107422
2007-09-19,154.38999938964844,152.7100067138672,153.41000366210938,153.36000061035156,193779900.0,119.22523498535156
2007-09-20,153.42999267578125,152.11000061035156,153.33999633789062,152.27999877929688,175186800.0,118.38562774658205
2007-09-21,153.1199951171875,151.74000549316406,152.7100067138672,151.97000122070312,141457500.0,118.7051010131836
2007-09-24,152.82000732421875,151.36000061035156,152.4199981689453,151.69000244140625,139450200.0,118.48640441894531
2007-09-25,151.66000366210938,150.47000122070312,150.80999755859375,151.38999938964844,142289900.0,118.2519989013672
2007-09-26,152.77000427246094,151.38999938964844,152.25,152.19000244140625,135547000.0,118.87692260742188
2007-09-27,153.10000610351562,152.19000244140625,152.91000366210938,153.08999633789062,102713300.0,119.5799331665039
2007-09-28,153.19000244140625,151.97999572753906,152.85000610351562,152.5800018310547,133372100.0,119.18155670166016
2007-10-01,154.75,152.5,152.60000610351562,154.3000030517578,148162300.0,120.5251007080078
2007-10-02,154.64999389648438,153.80999755859375,154.61000061035156,154.08999633789062,112978800.0,120.36102294921876
2007-10-03,154.41000366210938,153.00999450683594,153.80999755859375,153.77999877929688,119055900.0,120.1189193725586
2007-10-04,154.25999450683594,153.58999633789062,154.11000061035156,154.02000427246094,76864400.0,120.306396484375
2007-10-05,156.10000610351562,154.6300048828125,155.02999877929688,155.85000610351562,134579700.0,121.73578643798828
2007-10-08,155.49000549316406,154.77000427246094,155.38999938964844,155.02000427246094,71280400.0,121.08749389648438
2007-10-09,156.5,155.02999877929688,155.60000610351562,156.47999572753906,94054300.0,122.22783660888672
2007-10-10,156.44000244140625,155.41000366210938,156.0399932861328,156.22000122070312,101711100.0,122.02482604980469
2007-10-11,157.52000427246094,154.5399932861328,156.92999267578125,155.47000122070312,233529100.0,121.4389877319336
2007-10-12,156.35000610351562,155.27000427246094,155.4600067138672,156.3300018310547,124546700.0,122.11070251464844
2007-10-15,156.36000061035156,153.94000244140625,156.27000427246094,155.00999450683594,161151900.0,121.07967376708984
2007-10-16,154.52000427246094,153.47000122070312,154.41000366210938,153.77999877929688,166525700.0,120.1189193725586
2007-10-17,155.08999633789062,152.47000122070312,154.97999572753906,154.25,216687300.0,120.48600006103516
2007-10-18,154.19000244140625,153.0800018310547,153.4499969482422,153.69000244140625,148367500.0,120.0486068725586
2007-10-19,156.47999572753906,149.66000366210938,153.08999633789062,149.6699981689453,297169900.0,116.90853881835938
2007-10-22,150.75999450683594,148.66000366210938,148.86000061035156,150.5399932861328,261989800.0,117.58810424804688
2007-10-23,151.9499969482422,150.25,151.4600067138672,151.75999450683594,180085100.0,118.54108428955078
2007-10-24,151.74000549316406,148.83999633789062,151.2100067138672,151.47999572753906,326694200.0,118.32237243652344
2007-10-25,152.2899932861328,149.8800048828125,151.64999389648438,151.83999633789062,237374500.0,118.60360717773438
2007-10-26,153.6199951171875,151.89999389648438,153.05999755859375,153.6199951171875,176484000.0,119.9939193725586
2007-10-29,154.44000244140625,153.5500030517578,153.92999267578125,154.1300048828125,106841000.0,120.39230346679688
2007-10-30,153.75,152.8699951171875,153.4499969482422,153.05999755859375,132981600.0,119.55650329589844
2007-10-31,155.27000427246094,152.83999633789062,153.97999572753906,154.64999389648438,220954400.0,120.7984390258789
2007-11-01,153.41000366210938,150.58999633789062,153.2899932861328,151.02999877929688,333040800.0,117.97087097167969
2007-11-02,152.0,149.2100067138672,151.52999877929688,151.1999969482422,331228200.0,118.10364532470705
2007-11-05,151.16000366210938,148.97000122070312,149.63999938964844,150.0500030517578,226841000.0,117.20539093017578
2007-11-06,152.11000061035156,149.89999389648438,150.86000061035156,152.07000732421875,177800500.0,118.78321838378906
2007-11-07,151.1300048828125,147.5500030517578,150.44000244140625,147.91000366210938,306639700.0,115.53382110595705
2007-11-08,148.39999389648438,145.07000732421875,147.99000549316406,147.16000366210938,374509900.0,114.9479522705078
2007-11-09,147.5399932861328,144.88999938964844,145.69000244140625,145.13999938964844,277745100.0,113.37017822265624
2007-11-12,146.61000061035156,143.6999969482422,145.2100067138672,143.6999969482422,243087800.0,112.24533081054688
2007-11-13,148.30999755859375,145.22000122070312,145.3699951171875,148.0800018310547,191117400.0,115.66656494140624
2007-11-14,149.39999389648438,146.77999877929688,149.22000122070312,147.6699981689453,230558800.0,115.34636688232422
2007-11-15,147.49000549316406,144.52000427246094,146.57000732421875,145.5399932861328,263111100.0,113.68254852294922
2007-11-16,146.47000122070312,144.57000732421875,146.30999755859375,145.7899932861328,308770600.0,113.87784576416016
2007-11-19,145.36000061035156,143.19000244140625,145.27999877929688,143.75999450683594,267746000.0,112.29218292236328
2007-11-20,145.52999877929688,142.11000061035156,144.02000427246094,144.63999938964844,414767500.0,112.97952270507812
2007-11-21,143.91000366210938,141.6699981689453,143.0800018310547,141.67999267578125,259012400.0,110.66751098632812
2007-11-23,144.33999633789062,142.6999969482422,143.07000732421875,144.1300048828125,77688400.0,112.58116912841795
2007-11-26,144.8800048828125,140.66000366210938,144.42999267578125,140.9499969482422,214232000.0,110.09725952148438
2007-11-27,143.22999572753906,140.9499969482422,141.74000549316406,142.57000732421875,293897900.0,111.3626708984375
2007-11-28,147.47000122070312,144.13999938964844,144.19000244140625,147.1300048828125,258596900.0,114.92450714111328
2007-11-29,147.72000122070312,146.10000610351562,146.6199951171875,147.17999267578125,199409900.0,114.96355438232422
2007-11-30,149.8699951171875,147.3300018310547,149.0399932861328,148.66000366210938,222908000.0,116.11962127685548
2007-12-03,148.4499969482422,147.2899932861328,148.19000244140625,147.67999267578125,146430400.0,115.3541259765625
2007-12-04,147.5399932861328,146.30999755859375,146.66000366210938,146.36000061035156,136533900.0,114.32305145263672
2007-12-05,149.1999969482422,147.8300018310547,147.92999267578125,148.80999755859375,171130000.0,116.2367935180664
